VendorID ,tpep_pickup_datetime ,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID ,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,12/1/2023 1:46,12/1/2023 2:08,2,18.6,2,N,132,148,1,70,0,0.5,14.8,0,1,90.55,2.5,1.75
2,12/1/2023 1:42,12/1/2023 1:48,1,1.11,1,N,230,125,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:11,12/1/2023 1:21,1,1.65,1,N,158,79,1,10.7,1,0.5,0,0,1,15.7,2.5,0
2,12/1/2023 1:16,12/1/2023 1:48,1,11.06,1,N,162,95,2,45,1,0.5,0,6.94,1,56.94,2.5,0
2,12/1/2023 1:09,12/1/2023 1:13,5,0.45,1,N,114,249,2,5.1,1,0.5,0,0,1,10.1,2.5,0
2,12/1/2023 1:17,12/1/2023 1:25,5,0.8,1,N,249,249,1,8.6,1,0.5,4.08,0,1,17.68,2.5,0
2,12/1/2023 1:49,12/1/2023 1:53,5,0.77,1,N,249,68,1,5.8,1,0.5,5,0,1,15.8,2.5,0
2,12/1/2023 1:00,12/1/2023 1:11,3,1.46,1,N,209,144,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,12/1/2023 1:54,12/1/2023 2:01,4,1.87,1,N,158,246,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:08,12/1/2023 1:31,1,5.34,1,N,148,50,1,28.2,1,0.5,2,0,1,35.2,2.5,0
2,12/1/2023 1:10,12/1/2023 1:23,1,2.41,1,N,158,87,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,12/1/2023 1:24,12/1/2023 1:46,1,8.11,1,N,88,263,1,35.9,1,0.5,1,0,1,41.9,2.5,0
2,12/1/2023 1:53,12/1/2023 2:18,1,6.7,1,N,237,129,2,-31,-1,-0.5,0,0,-1,-36,-2.5,0
2,12/1/2023 1:53,12/1/2023 2:18,1,6.7,1,N,237,82,2,31,1,0.5,0,0,1,36,2.5,0
2,12/1/2023 1:04,12/1/2023 1:10,1,0.7,1,N,100,48,1,7.2,1,0.5,2,0,1,14.2,2.5,0
1,12/1/2023 1:16,12/1/2023 1:27,1,3,1,N,114,229,1,14.9,3.5,0.5,1,0,1,20.9,2.5,0
1,12/1/2023 1:42,12/1/2023 1:52,1,1.3,1,N,114,249,2,10.7,3.5,0.5,0,0,1,15.7,2.5,0
1,12/1/2023 1:03,12/1/2023 1:14,2,2.8,1,N,234,140,1,14.9,3.5,0.5,0,0,1,19.9,2.5,0
1,12/1/2023 1:16,12/1/2023 1:20,1,1,1,N,140,141,1,7.2,3.5,0.5,2.4,0,1,14.6,2.5,0
2,12/1/2023 1:46,12/1/2023 2:09,1,7.05,1,N,100,255,1,32.4,1,0.5,11.22,0,1,48.62,2.5,0
2,12/1/2023 1:06,12/1/2023 1:12,1,1.41,1,N,107,164,1,8.6,1,0.5,2.45,0,1,16.05,2.5,0
1,12/1/2023 1:04,12/1/2023 1:08,1,1.1,1,N,48,143,1,7.2,3.5,0.5,2,0,1,14.2,2.5,0
1,12/1/2023 1:58,12/1/2023 2:12,1,4.2,1,N,114,236,1,19.8,3.5,0.5,2.5,0,1,27.3,2.5,0
2,12/1/2023 1:30,12/1/2023 1:37,1,1.75,1,N,249,234,4,-10,-1,-0.5,0,0,-1,-15,-2.5,0
2,12/1/2023 1:30,12/1/2023 1:37,1,1.75,1,N,249,234,4,10,1,0.5,0,0,1,15,2.5,0
2,12/1/2023 1:12,12/1/2023 1:26,1,3.57,1,N,163,211,1,18.4,1,0.5,4.68,0,1,28.08,2.5,0
2,12/1/2023 1:59,12/1/2023 2:02,1,0.97,1,N,249,234,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
1,12/1/2023 1:15,12/1/2023 1:30,1,3.8,1,N,234,239,1,17.7,3.5,0.5,4.55,0,1,27.25,2.5,0
2,12/1/2023 1:04,12/1/2023 1:24,1,7.48,1,N,158,116,1,32.4,1,0.5,7.48,0,1,44.88,2.5,0
2,12/1/2023 1:35,12/1/2023 1:40,1,0.46,1,N,107,114,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:08,12/1/2023 1:17,1,2.17,1,N,186,231,1,11.4,1,0.5,0,0,1,16.4,2.5,0
2,12/1/2023 1:01,12/1/2023 1:06,1,1.29,1,N,249,186,1,7.9,1,0.5,0,0,1,12.9,2.5,0
2,12/1/2023 1:30,12/1/2023 1:40,3,2.36,1,N,114,48,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,12/1/2023 1:55,12/1/2023 2:04,1,1,1,N,114,148,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:17,12/1/2023 1:22,1,0.88,1,N,226,7,1,7.2,1,0.5,1.94,0,1,11.64,0,0
2,12/1/2023 1:01,12/1/2023 1:11,2,1.91,1,N,107,68,1,12.1,1,0.5,2,0,1,19.1,2.5,0
2,12/1/2023 1:14,12/1/2023 1:31,1,9.27,1,N,246,127,2,37.3,1,0.5,0,0,1,42.3,2.5,0
2,12/1/2023 1:01,12/1/2023 1:18,1,3.98,1,N,48,236,1,21.2,1,0.5,4.5,0,1,30.7,2.5,0
2,12/1/2023 1:23,12/1/2023 1:26,1,1.24,1,N,237,263,1,7.2,1,0.5,1.83,0,1,14.03,2.5,0
2,12/1/2023 1:38,12/1/2023 1:39,1,0.19,1,N,230,163,4,-3,-1,-0.5,0,0,-1,-8,-2.5,0
2,12/1/2023 1:38,12/1/2023 1:39,1,0.19,1,N,230,163,4,3,1,0.5,0,0,1,8,2.5,0
2,12/1/2023 1:21,12/1/2023 1:29,1,1.55,1,N,148,224,1,10.7,1,0.5,2,0,1,17.7,2.5,0
2,12/1/2023 1:45,12/1/2023 2:17,2,7.48,1,N,144,263,1,37.3,1,0.5,6.34,0,1,48.64,2.5,0
1,12/1/2023 1:05,12/1/2023 1:22,1,4.3,1,N,249,25,1,21.2,3.5,0.5,5,0,1,31.2,2.5,0
1,12/1/2023 1:38,12/1/2023 1:49,1,4.4,1,N,87,170,1,19.8,3.5,0.5,4.95,0,1,29.75,2.5,0
2,12/1/2023 1:35,12/1/2023 1:40,3,1.13,1,N,107,164,1,7.2,1,0.5,1,0,1,13.2,2.5,0
1,12/1/2023 1:26,12/1/2023 1:39,1,8.5,1,N,88,262,1,33.1,3.5,0.5,3.5,0,1,41.6,2.5,0
2,12/1/2023 1:10,12/1/2023 1:33,1,5.54,1,N,246,166,1,28.2,1,0.5,6.64,0,1,39.84,2.5,0
2,12/1/2023 1:59,12/1/2023 2:01,3,0.49,1,N,68,90,1,4.4,1,0.5,2.35,0,1,11.75,2.5,0
2,12/1/2023 1:14,12/1/2023 1:23,1,1.18,1,N,230,68,2,10,1,0.5,0,0,1,15,2.5,0
2,12/1/2023 1:34,12/1/2023 1:41,1,1.67,1,N,230,143,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,12/1/2023 1:59,12/1/2023 2:09,1,2.6,1,N,163,151,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
2,12/1/2023 1:25,12/1/2023 1:30,3,0.59,1,N,48,163,1,6.5,1,0.5,2.88,0,1,14.38,2.5,0
2,12/1/2023 1:35,12/1/2023 1:38,1,0.62,1,N,48,48,1,5.8,1,0.5,1.08,0,1,11.88,2.5,0
2,12/1/2023 1:58,12/1/2023 2:08,1,3.48,1,N,48,236,1,16.3,1,0.5,3.2,0,1,24.5,2.5,0
2,12/1/2023 1:04,12/1/2023 1:13,1,1.98,1,N,48,186,2,12.1,1,0.5,0,0,1,17.1,2.5,0
2,12/1/2023 1:41,12/1/2023 1:50,6,2.56,1,N,48,263,1,12.8,1,0.5,5.34,0,1,23.14,2.5,0
2,12/1/2023 1:50,12/1/2023 2:07,1,5.59,1,N,79,179,1,24.7,1,0.5,4,0,1,33.7,2.5,0
2,12/1/2023 1:02,12/1/2023 1:08,1,0.83,1,N,211,231,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:11,12/1/2023 1:17,1,0.64,1,N,211,211,1,7.2,1,0.5,3.66,0,1,15.86,2.5,0
2,12/1/2023 1:18,12/1/2023 1:32,1,3.25,1,N,211,162,1,17,1,0.5,1,0,1,23,2.5,0
2,12/1/2023 0:54,12/1/2023 0:58,1,0.67,1,N,161,163,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:40,12/1/2023 1:48,1,1.64,1,N,48,164,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,12/1/2023 1:26,12/1/2023 1:46,1,4.1,1,N,48,232,1,21.9,1,0.5,5.38,0,1,32.28,2.5,0
2,12/1/2023 1:00,12/1/2023 1:11,1,1.7,1,N,142,48,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,12/1/2023 1:44,12/1/2023 1:51,1,1.34,1,N,230,229,1,8.6,1,0.5,3.4,0,1,17,2.5,0
1,12/1/2023 1:09,12/1/2023 1:14,1,0.5,1,N,161,229,1,6.5,3.5,0.5,2,0,1,13.5,2.5,0
1,12/1/2023 1:56,12/1/2023 2:02,3,1.1,1,N,164,170,1,7.9,3.5,0.5,3.85,0,1,16.75,2.5,0
1,12/1/2023 1:23,12/1/2023 1:40,1,3.1,1,N,231,68,1,16.3,3.5,0.5,4.25,0,1,25.55,2.5,0
1,12/1/2023 1:59,12/1/2023 2:19,1,4.5,1,N,164,13,2,21.2,3.5,0.5,0,0,1,26.2,2.5,0
1,12/1/2023 1:36,12/1/2023 1:48,1,3.4,1,N,170,75,1,16.3,3.5,0.5,4.25,0,1,25.55,2.5,0
1,12/1/2023 1:05,12/1/2023 1:13,0,1.8,1,N,170,79,1,10.7,3.5,0.5,1,0,1,16.7,2.5,0
2,12/1/2023 1:07,12/1/2023 1:20,1,2.84,1,N,79,256,1,16.3,1,0.5,4.26,0,1,25.56,2.5,0
2,12/1/2023 1:54,12/1/2023 2:02,1,2.51,1,N,79,256,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
1,12/1/2023 1:37,12/1/2023 1:50,1,2.2,1,N,249,224,1,12.8,3.5,0.5,3.55,0,1,21.35,2.5,0
2,12/1/2023 1:11,12/1/2023 1:18,1,0.93,1,N,161,48,1,8.6,1,0.5,1.4,0,1,15,2.5,0
2,12/1/2023 1:35,12/1/2023 1:42,1,2.74,1,N,141,113,1,12.8,1,0.5,4.45,0,1,22.25,2.5,0
2,12/1/2023 1:50,12/1/2023 1:56,1,1.04,1,N,79,144,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:39,12/1/2023 1:49,1,1.32,1,N,249,79,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:52,12/1/2023 2:03,1,2.35,1,N,79,87,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:52,12/1/2023 2:28,1,12.3,1,N,100,89,1,54.1,1,0.5,2,0,1,61.1,2.5,0
2,12/1/2023 1:10,12/1/2023 1:14,1,0.62,1,N,148,114,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:18,12/1/2023 1:28,1,1.79,1,N,114,68,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
1,12/1/2023 1:23,12/1/2023 1:57,1,8.6,1,N,164,36,1,39.4,3.5,0.5,11.1,0,1,55.5,2.5,0
2,12/1/2023 1:45,12/1/2023 2:01,1,3.05,1,N,211,255,1,18.4,1,0.5,5.85,0,1,29.25,2.5,0
1,12/1/2023 1:36,12/1/2023 1:43,1,1.1,1,N,233,186,1,7.9,3.5,0.5,2.6,0,1,15.5,2.5,0
2,12/1/2023 1:42,12/1/2023 2:07,1,12.87,1,N,144,171,1,50.6,1,0.5,5,0,1,60.6,2.5,0
1,12/1/2023 1:11,12/1/2023 1:24,1,1.8,5,N,264,264,1,50,0,0,0,12.75,1,63.75,0,0
1,12/1/2023 1:55,12/1/2023 2:04,1,2,1,N,186,79,1,12.1,3.5,0.5,3.4,0,1,20.5,2.5,0
2,12/1/2023 1:01,12/1/2023 1:09,1,1.08,1,N,79,90,1,8.6,1,0.5,3.4,0,1,17,2.5,0
2,12/1/2023 1:12,12/1/2023 1:16,1,1.19,1,N,68,246,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:58,12/1/2023 1:59,2,0.01,1,N,142,142,4,-3,-1,-0.5,0,0,-1,-8,-2.5,0
2,12/1/2023 1:58,12/1/2023 1:59,2,0.01,1,N,142,237,4,3,1,0.5,0,0,1,8,2.5,0
2,12/1/2023 1:03,12/1/2023 1:07,1,0.61,1,N,113,114,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:32,12/1/2023 1:37,1,1.15,1,N,113,107,1,7.9,1,0.5,0,0,1,12.9,2.5,0
2,12/1/2023 1:16,12/1/2023 1:22,1,0.68,1,N,161,229,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
1,12/1/2023 1:59,12/1/2023 2:05,1,1.3,1,N,137,229,1,7.9,3.5,0.5,2,0,1,14.9,2.5,0
1,12/1/2023 1:03,12/1/2023 1:15,1,3.4,1,N,107,263,1,15.6,3.5,0.5,4.1,0,1,24.7,2.5,0
2,12/1/2023 1:00,12/1/2023 1:13,2,2.52,1,N,163,246,1,15.6,1,0.5,4.12,0,1,24.72,2.5,0
2,12/1/2023 1:18,12/1/2023 1:24,1,1.49,1,N,246,234,2,9.3,1,0.5,0,0,1,14.3,2.5,0
2,12/1/2023 1:41,12/1/2023 1:43,2,0.67,1,N,164,164,1,5.1,1,0.5,2.52,0,1,12.62,2.5,0
2,12/1/2023 1:01,12/1/2023 1:10,1,2.89,1,N,148,209,1,14.2,1,0.5,3,0,1,22.2,2.5,0
2,12/1/2023 1:42,12/1/2023 2:01,1,4.13,1,N,148,50,2,23.3,1,0.5,0,0,1,28.3,2.5,0
2,12/1/2023 1:07,12/1/2023 1:11,1,0.96,1,N,263,140,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:45,12/1/2023 2:00,1,2.75,1,N,164,148,4,-16.3,-1,-0.5,0,0,-1,-21.3,-2.5,0
2,12/1/2023 1:45,12/1/2023 2:00,1,2.75,1,N,164,232,4,16.3,1,0.5,0,0,1,21.3,2.5,0
1,12/1/2023 1:02,12/1/2023 1:11,1,2.1,1,N,161,113,1,12.1,3.5,0.5,3.4,0,1,20.5,2.5,0
1,12/1/2023 1:22,12/1/2023 1:33,2,2.7,1,N,141,48,1,14.9,3.5,0.5,3.95,0,1,23.85,2.5,0
1,12/1/2023 1:41,12/1/2023 1:59,2,3.7,1,N,48,262,1,20.5,3.5,0.5,3,0,1,28.5,2.5,0
2,12/1/2023 1:40,12/1/2023 1:57,1,2.39,1,N,209,113,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,12/1/2023 1:05,12/1/2023 1:23,1,5.25,1,N,79,238,1,24,1,0.5,5.8,0,1,34.8,2.5,0
2,12/1/2023 1:50,12/1/2023 1:52,1,0.5,1,N,114,113,1,5.1,1,0.5,2.02,0,1,12.12,2.5,0
2,12/1/2023 1:03,12/1/2023 1:12,2,1.55,1,N,158,68,1,10.7,1,0.5,2,0,1,17.7,2.5,0
1,12/1/2023 1:48,12/1/2023 1:56,1,2.5,1,N,141,226,3,13.5,3.5,0.5,0,0,1,18.5,2.5,0
2,12/1/2023 1:08,12/1/2023 1:10,1,0.39,1,N,239,238,1,4.4,1,0.5,1.88,0,1,11.28,2.5,0
2,12/1/2023 1:20,12/1/2023 1:28,1,2.53,1,N,41,239,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,12/1/2023 1:05,12/1/2023 1:10,1,1.21,1,N,148,231,1,7.9,1,0.5,3.87,0,1,16.77,2.5,0
2,12/1/2023 1:16,12/1/2023 1:21,3,0.61,1,N,211,144,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
1,12/1/2023 1:23,12/1/2023 1:29,1,0.9,1,N,144,231,1,7.2,3.5,0.5,3.05,0,1,15.25,2.5,0
2,12/1/2023 1:11,12/1/2023 1:17,1,1.46,1,N,114,209,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:02,12/1/2023 1:08,2,2.09,1,N,233,79,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:18,12/1/2023 1:35,2,4.96,1,N,137,238,1,22.6,1,0.5,5.52,0,1,33.12,2.5,0
2,12/1/2023 1:38,12/1/2023 1:45,1,1.23,1,N,186,230,1,9.3,1,0.5,0,0,1,14.3,2.5,0
1,12/1/2023 1:39,12/1/2023 1:56,1,6,1,N,170,13,1,26.1,3.5,0.5,6.2,0,1,37.3,2.5,0
2,12/1/2023 1:04,12/1/2023 1:12,1,1.71,1,N,231,79,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:13,12/1/2023 1:18,2,0.76,1,N,79,114,1,7.2,1,0.5,1,0,1,13.2,2.5,0
2,12/1/2023 1:27,12/1/2023 1:36,2,1.99,1,N,249,246,1,11.4,1,0.5,2,0,1,18.4,2.5,0
2,12/1/2023 1:47,12/1/2023 1:55,1,1.87,1,N,48,90,1,10.7,1,0.5,3.92,0,1,19.62,2.5,0
1,12/1/2023 1:28,12/1/2023 1:38,3,2.2,1,N,230,68,1,12.1,3.5,0.5,0,0,1,17.1,2.5,0
1,12/1/2023 1:41,12/1/2023 1:57,1,2.5,1,N,68,148,1,17,3.5,0.5,4.4,0,1,26.4,2.5,0
2,12/1/2023 1:26,12/1/2023 1:35,1,2.34,1,N,48,249,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,12/1/2023 1:06,12/1/2023 1:20,1,4.57,1,N,79,239,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
2,12/1/2023 1:33,12/1/2023 1:57,2,6.81,1,N,48,116,4,-31.7,-1,-0.5,0,0,-1,-36.7,-2.5,0
2,12/1/2023 1:33,12/1/2023 1:57,2,6.81,1,N,48,116,4,31.7,1,0.5,0,0,1,36.7,2.5,0
2,12/1/2023 1:57,12/1/2023 2:23,1,6.3,1,N,68,255,1,32.4,1,0.5,7.48,0,1,44.88,2.5,0
2,12/1/2023 1:18,12/1/2023 1:32,1,2.13,1,N,142,186,1,14.2,1,0.5,4.8,0,1,24,2.5,0
1,12/1/2023 1:24,12/1/2023 1:30,1,1.2,1,N,148,87,1,8.6,3.5,0.5,2,0,1,15.6,2.5,0
1,12/1/2023 1:39,12/1/2023 1:44,2,0.6,1,N,88,261,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
1,12/1/2023 1:51,12/1/2023 2:05,1,3.4,1,N,231,48,1,17.7,3.5,0.5,1,0,1,23.7,2.5,0
2,12/1/2023 1:27,12/1/2023 1:41,1,2.99,1,N,230,141,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,12/1/2023 1:50,12/1/2023 1:57,1,1.68,1,N,90,224,1,10,1,0.5,1.5,0,1,16.5,2.5,0
2,12/1/2023 1:16,12/1/2023 1:25,1,1.26,1,N,79,234,1,10.7,1,0.5,0,0,1,15.7,2.5,0
2,12/1/2023 1:27,12/1/2023 1:33,2,1,1,N,90,48,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:42,12/1/2023 1:50,1,1.6,1,N,230,68,2,10.7,1,0.5,0,0,1,15.7,2.5,0
2,12/1/2023 1:06,12/1/2023 1:10,1,0.87,1,N,79,79,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:13,12/1/2023 1:35,1,5.05,1,N,48,179,1,24.7,1,0.5,5.94,0,1,35.64,2.5,0
2,12/1/2023 1:34,12/1/2023 1:46,1,2.65,1,N,237,90,1,14.9,1,0.5,1,0,1,20.9,2.5,0
2,12/1/2023 1:53,12/1/2023 2:14,1,3.73,1,N,249,65,1,22.6,1,0.5,6.9,0,1,34.5,2.5,0
1,12/1/2023 1:31,12/1/2023 1:45,1,4.6,1,N,143,41,1,21.2,3.5,0.5,7.85,0,1,34.05,2.5,0
2,12/1/2023 1:10,12/1/2023 1:17,1,1.28,1,N,113,125,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:23,12/1/2023 1:27,1,0.99,1,N,249,186,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:49,12/1/2023 2:07,2,4.84,1,N,163,231,1,23.3,1,0.5,0,0,1,28.3,2.5,0
2,12/1/2023 1:40,12/1/2023 1:49,1,2.35,1,N,164,141,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,12/1/2023 1:52,12/1/2023 2:01,1,1.58,1,N,246,50,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:05,12/1/2023 1:25,1,11.35,1,N,132,82,2,44.3,1,0.5,0,0,1,48.55,0,1.75
2,12/1/2023 1:01,12/1/2023 1:10,3,1.99,1,N,161,140,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
1,12/1/2023 1:13,12/1/2023 1:31,1,2.3,1,N,48,137,1,16.3,3.5,0.5,6.4,0,1,27.7,2.5,0
1,12/1/2023 1:37,12/1/2023 1:52,1,5.2,1,N,234,74,1,21.9,3.5,0.5,5.4,0,1,32.3,2.5,0
2,12/1/2023 1:09,12/1/2023 1:16,1,0.71,1,N,158,249,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:44,12/1/2023 1:56,1,2.41,1,N,68,229,1,14.9,1,0.5,4.97,0,1,24.87,2.5,0
2,12/1/2023 1:22,12/1/2023 1:36,1,3.09,1,N,79,255,1,17,1,0.5,2,0,1,24,2.5,0
2,12/1/2023 1:02,12/1/2023 1:07,1,1.72,1,N,233,224,1,8.6,1,0.5,0,0,1,13.6,2.5,0
2,12/1/2023 1:19,12/1/2023 2:00,1,14.15,1,N,144,116,2,61.1,1,0.5,0,0,1,66.1,2.5,0
2,12/1/2023 0:54,12/1/2023 1:03,5,2.37,1,N,137,237,1,13.5,1,0.5,2,0,1,20.5,2.5,0
2,12/1/2023 1:09,12/1/2023 1:11,5,0.79,1,N,263,141,4,-5.8,-1,-0.5,0,0,-1,-10.8,-2.5,0
2,12/1/2023 1:09,12/1/2023 1:11,5,0.79,1,N,263,141,4,5.8,1,0.5,0,0,1,10.8,2.5,0
2,12/1/2023 1:29,12/1/2023 1:42,5,3.53,1,N,114,255,2,17.7,1,0.5,0,0,1,22.7,2.5,0
