VendorID ,tpep_pickup_datetime ,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID ,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,12/1/2023 1:48,12/1/2023 1:49,1,0,5,N,264,264,1,39,0,0,8,0,1,48,0,0
2,12/1/2023 1:08,12/1/2023 1:34,1,13.54,1,N,132,198,1,53.4,1,0.5,11.18,0,1,68.83,0,1.75
1,12/1/2023 1:21,12/1/2023 1:23,1,0.2,1,N,164,164,2,3.7,3.5,0.5,0,0,1,8.7,2.5,0
1,12/1/2023 1:40,12/1/2023 1:50,1,2.3,1,N,90,50,1,12.1,3.5,0.5,3.4,0,1,20.5,2.5,0
2,12/1/2023 1:01,12/1/2023 1:05,1,0.75,1,N,246,186,1,6.5,1,0.5,4,0,1,15.5,2.5,0
2,12/1/2023 1:57,12/1/2023 2:08,1,2.99,1,N,142,166,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
1,12/1/2023 1:02,12/1/2023 1:13,1,2.3,1,N,239,48,1,12.1,3.5,0.5,0,0,1,17.1,2.5,0
1,12/1/2023 1:20,12/1/2023 1:26,1,0.8,1,N,48,100,1,7.2,3.5,0.5,1,0,1,13.2,2.5,0
2,12/1/2023 1:04,12/1/2023 1:18,1,3.75,1,N,170,238,1,18.4,1,0.5,0,0,1,23.4,2.5,0
2,12/1/2023 1:42,12/1/2023 1:49,1,1.17,1,N,114,125,1,8.6,1,0.5,1,0,1,14.6,2.5,0
2,12/1/2023 1:06,12/1/2023 1:09,1,0.73,1,N,79,170,1,5.1,1,0.5,2.02,0,1,12.12,2.5,0
2,12/1/2023 1:10,12/1/2023 1:16,1,2.3,1,N,137,141,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,12/1/2023 1:08,12/1/2023 1:37,1,16.74,2,N,100,132,1,70,0,0.5,3,6.94,1,83.94,2.5,0
2,12/1/2023 1:21,12/1/2023 1:38,1,3.38,1,N,65,225,1,18.4,1,0.5,4.18,0,1,25.08,0,0
2,12/1/2023 1:12,12/1/2023 1:21,1,2.14,1,N,246,249,1,11.4,1,0.5,4.1,0,1,20.5,2.5,0
2,12/1/2023 1:38,12/1/2023 1:40,1,0.66,1,N,246,48,2,5.1,1,0.5,0,0,1,10.1,2.5,0
2,12/1/2023 1:53,12/1/2023 2:19,1,7.1,1,N,137,49,1,34.5,1,0.5,7.9,0,1,47.4,2.5,0
2,12/1/2023 1:53,12/1/2023 2:01,1,2.41,1,N,230,263,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
1,12/1/2023 1:13,12/1/2023 1:25,2,2.4,1,N,164,229,1,14.9,3.5,0.5,2,0,1,21.9,2.5,0
1,12/1/2023 1:57,12/1/2023 2:01,2,1.2,1,N,79,137,1,7.2,3.5,0.5,2.4,0,1,14.6,2.5,0
2,12/1/2023 1:13,12/1/2023 1:14,1,0,5,N,265,265,1,120,0,0,36.3,0,1,157.3,0,0
2,12/1/2023 1:09,12/1/2023 1:31,2,6.14,1,N,79,43,1,26.1,1,0.5,6.22,0,1,37.32,2.5,0
2,12/1/2023 1:05,12/1/2023 1:11,1,1.26,1,N,43,43,4,-8.6,-1,-0.5,0,0,-1,-13.6,-2.5,0
2,12/1/2023 1:05,12/1/2023 1:11,1,1.26,1,N,43,43,4,8.6,1,0.5,0,0,1,13.6,2.5,0
2,12/1/2023 1:22,12/1/2023 1:30,1,1.58,1,N,238,263,1,10.7,1,0.5,0,0,1,15.7,2.5,0
2,12/1/2023 1:11,12/1/2023 1:21,1,2.64,1,N,239,75,2,13.5,1,0.5,0,0,1,18.5,2.5,0
2,12/1/2023 1:43,12/1/2023 1:57,4,2.36,1,N,163,90,1,15.6,1,0.5,4.12,0,1,24.72,2.5,0
2,12/1/2023 1:14,12/1/2023 1:28,1,2.57,1,N,246,79,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,12/1/2023 1:02,12/1/2023 1:06,1,1.29,1,N,75,74,2,7.9,1,0.5,0,0,1,10.4,0,0
2,12/1/2023 1:16,12/1/2023 1:28,1,2.61,1,N,229,238,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,12/1/2023 1:28,12/1/2023 1:30,2,0.39,1,N,230,48,2,4.4,1,0.5,0,0,1,9.4,2.5,0
2,12/1/2023 1:45,12/1/2023 1:54,1,1.53,1,N,144,158,2,10,1,0.5,0,0,1,15,2.5,0
1,12/1/2023 1:49,12/1/2023 2:09,1,4.8,1,N,43,231,1,24,3.5,0.5,5.8,0,1,34.8,2.5,0
2,12/1/2023 1:46,12/1/2023 1:51,6,0.78,1,N,4,79,1,7.2,1,0.5,1,0,1,13.2,2.5,0
2,12/1/2023 1:53,12/1/2023 2:07,6,1.6,1,N,79,234,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
1,12/1/2023 1:21,12/1/2023 1:24,3,0.8,1,N,113,234,1,6.5,3.5,0.5,1,0,1,12.5,2.5,0
1,12/1/2023 1:29,12/1/2023 1:35,2,1.5,1,N,107,148,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
1,12/1/2023 1:46,12/1/2023 2:10,2,6.6,1,N,148,238,1,28.9,3.5,0.5,1,0,1,34.9,2.5,0
1,12/1/2023 1:05,12/1/2023 1:12,1,1,1,N,79,4,1,7.2,3.5,0.5,2.4,0,1,14.6,2.5,0
1,12/1/2023 1:01,12/1/2023 1:23,1,4.7,1,N,148,143,1,25.4,3.5,0.5,2,0,1,32.4,2.5,0
2,12/1/2023 1:23,12/1/2023 1:39,1,3.85,1,N,113,255,1,19.8,1,0.5,4.96,0,1,29.76,2.5,0
2,12/1/2023 1:20,12/1/2023 1:23,1,0.65,1,N,161,164,1,5.8,1,0.5,0,0,1,10.8,2.5,0
2,12/1/2023 1:51,12/1/2023 2:04,1,4.06,1,N,79,145,1,18.4,1,0.5,5.85,0,1,29.25,2.5,0
2,12/1/2023 1:08,12/1/2023 1:31,1,4.83,1,N,249,17,1,25.4,1,0.5,7.6,0,1,38,2.5,0
1,12/1/2023 1:01,12/1/2023 1:13,1,3.6,1,Y,50,75,1,17,3.5,0.5,6.55,0,1,28.55,2.5,0
1,12/1/2023 1:28,12/1/2023 1:33,0,2.4,1,N,137,232,1,11.4,3.5,0.5,5,0,1,21.4,2.5,0
1,12/1/2023 1:41,12/1/2023 1:52,0,4.3,1,N,148,263,1,18.4,3.5,0.5,0,0,1,23.4,2.5,0
2,12/1/2023 1:26,12/1/2023 1:36,2,2.3,1,N,90,142,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,12/1/2023 1:40,12/1/2023 1:52,1,1.8,1,N,239,263,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
1,12/1/2023 1:57,12/1/2023 2:04,1,2,1,N,249,48,1,10.7,3.5,0.5,3.9,0,1,19.6,2.5,0
2,12/1/2023 1:06,12/1/2023 1:13,1,1.44,1,N,107,4,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:25,12/1/2023 1:30,1,0.96,1,N,249,79,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:33,12/1/2023 1:38,1,0.58,1,N,79,148,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
1,12/1/2023 1:37,12/1/2023 1:44,1,1,1,N,148,113,1,7.2,3.5,0.5,2.45,0,1,14.65,2.5,0
1,12/1/2023 1:49,12/1/2023 1:57,1,1.3,1,N,114,137,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
2,12/1/2023 1:12,12/1/2023 1:21,6,3.29,1,N,79,140,1,14.2,1,0.5,4.8,0,1,24,2.5,0
1,12/1/2023 1:02,12/1/2023 1:11,1,0.8,1,N,211,114,1,7.2,3.5,0.5,2.45,0,1,14.65,2.5,0
1,12/1/2023 1:18,12/1/2023 1:22,1,0.4,1,N,107,137,1,4.4,3.5,0.5,4,0,1,13.4,2.5,0
1,12/1/2023 1:29,12/1/2023 1:32,1,0.4,1,N,137,233,1,4.4,3.5,0.5,2,0,1,11.4,2.5,0
1,12/1/2023 1:54,12/1/2023 2:07,1,3.1,1,N,141,4,2,14.9,3.5,0.5,0,0,1,19.9,2.5,0
1,12/1/2023 1:13,12/1/2023 1:23,1,1.7,1,N,158,113,1,10,3.5,0.5,3,0,1,18,2.5,0
1,12/1/2023 1:31,12/1/2023 1:36,1,0.7,1,N,113,113,1,6.5,3.5,0.5,2.9,0,1,14.4,2.5,0
2,12/1/2023 1:01,12/1/2023 1:14,2,2.61,1,N,230,140,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
1,12/1/2023 1:26,12/1/2023 1:34,1,1.5,1,N,41,116,2,10,3.5,0.5,0,0,1,15,2.5,0
1,12/1/2023 1:54,12/1/2023 2:02,1,1.8,1,N,142,151,1,11.4,3.5,0.5,4.9,0,1,21.3,2.5,0
2,12/1/2023 1:10,12/1/2023 1:22,1,3.35,1,N,233,239,1,16.3,1,0.5,4.26,0,1,25.56,2.5,0
2,12/1/2023 1:46,12/1/2023 1:54,2,1.62,1,N,148,79,1,10,1,0.5,1.5,0,1,16.5,2.5,0
2,12/1/2023 1:26,12/1/2023 1:41,1,3.25,1,N,114,48,1,17.7,1,0.5,2.27,0,1,24.97,2.5,0
1,12/1/2023 1:54,12/1/2023 2:03,1,4,1,N,263,69,2,17,1,0.5,0,0,1,19.5,0,0
1,12/1/2023 1:07,12/1/2023 1:11,3,1.3,1,N,264,137,1,7.9,3.5,0.5,2.55,0,1,15.45,2.5,0
1,12/1/2023 1:34,12/1/2023 2:11,1,9.5,1,N,161,61,1,46.4,3.5,0.5,4.5,0,1,55.9,2.5,0
1,12/1/2023 1:34,12/1/2023 1:35,0,0.4,1,N,50,230,2,4.4,3.5,0.5,0,0,1,9.4,2.5,0
1,12/1/2023 1:00,12/1/2023 1:13,2,2.1,1,N,158,148,1,12.1,3.5,0.5,3,0,1,20.1,2.5,0
1,12/1/2023 1:55,12/1/2023 2:07,1,2.9,1,N,249,229,1,15.6,3.5,0.5,5.15,0,1,25.75,2.5,0
1,12/1/2023 1:07,12/1/2023 1:19,1,2.5,1,N,249,68,1,14.2,3.5,0.5,4.8,0,1,24,2.5,0
2,12/1/2023 1:18,12/1/2023 1:27,1,1.18,1,N,230,50,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:32,12/1/2023 2:18,1,11.59,1,N,48,225,1,54.1,1,0.5,11.82,0,1,70.92,2.5,0
2,12/1/2023 1:21,12/1/2023 1:32,1,1.58,1,N,107,211,1,12.1,1,0.5,0,0,1,17.1,2.5,0
2,12/1/2023 1:32,12/1/2023 1:41,1,1.06,1,N,211,148,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:12,12/1/2023 1:31,1,6.28,1,N,164,33,1,28.9,1,0.5,6.78,0,1,40.68,2.5,0
2,12/1/2023 1:47,12/1/2023 2:16,1,18.84,1,N,87,63,1,70.9,1,0.5,15.18,0,1,91.08,2.5,0
2,12/1/2023 1:04,12/1/2023 1:11,1,1.08,1,N,230,142,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,12/1/2023 1:25,12/1/2023 1:48,1,5.43,1,N,186,226,2,26.8,1,0.5,0,0,1,31.8,2.5,0
2,12/1/2023 1:14,12/1/2023 1:26,1,2.46,1,N,229,90,2,14.2,1,0.5,0,0,1,19.2,2.5,0
1,12/1/2023 1:10,12/1/2023 1:24,1,5.3,1,N,229,209,1,24,3.5,0.5,3,0,1,32,2.5,0
1,12/1/2023 1:58,12/1/2023 2:07,1,2.3,1,N,114,230,2,12.1,3.5,0.5,0,0,1,17.1,2.5,0
1,12/1/2023 1:06,12/1/2023 1:33,1,5.7,1,N,234,255,1,28.2,3.5,0.5,6.6,0,1,39.8,2.5,0
2,12/1/2023 1:11,12/1/2023 1:19,4,1.75,1,N,43,230,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,12/1/2023 1:31,12/1/2023 1:42,4,3.03,1,N,170,143,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,12/1/2023 1:10,12/1/2023 1:32,6,7.69,1,N,249,41,1,33.8,1,0.5,11.64,0,1,50.44,2.5,0
2,12/1/2023 1:03,12/1/2023 1:09,5,1.45,1,N,48,143,1,9.3,1,0.5,5,0,1,19.3,2.5,0
2,12/1/2023 1:05,12/1/2023 1:20,1,4.83,1,N,148,237,1,22.6,1,0.5,2,0,1,29.6,2.5,0
2,12/1/2023 1:49,12/1/2023 2:32,4,10.1,1,N,4,161,1,49.9,1,0.5,16.47,0,1,71.37,2.5,0
2,12/1/2023 1:30,12/1/2023 1:47,1,5.23,1,N,237,236,1,23.3,1,0.5,99,0,1,127.3,2.5,0
1,12/1/2023 1:06,12/1/2023 1:12,1,1.1,1,N,79,107,1,7.9,3.5,0.5,2.55,0,1,15.45,2.5,0
1,12/1/2023 1:12,12/1/2023 1:29,1,5.7,1,N,107,238,1,25.4,3.5,0.5,0,0,1,30.4,2.5,0
2,12/1/2023 1:16,12/1/2023 1:27,1,2.65,1,N,48,234,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
2,12/1/2023 1:44,12/1/2023 1:50,1,1.46,1,N,48,68,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:03,12/1/2023 1:10,2,1.48,1,N,68,107,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:26,12/1/2023 1:34,2,1.04,1,N,113,113,1,8.6,1,0.5,4.08,0,1,17.68,2.5,0
2,12/1/2023 1:38,12/1/2023 1:56,2,3.97,1,N,249,256,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
2,12/1/2023 1:32,12/1/2023 1:41,4,1.56,1,N,261,144,1,10.7,1,0.5,3,0,1,18.7,2.5,0
2,12/1/2023 1:45,12/1/2023 1:55,1,2.65,1,N,148,246,2,14.2,1,0.5,0,0,1,19.2,2.5,0
2,12/1/2023 1:30,12/1/2023 1:44,2,2.35,1,N,148,68,1,14.9,1,0.5,0,0,1,19.9,2.5,0
2,12/1/2023 1:05,12/1/2023 1:15,2,1.67,1,N,230,229,1,12.1,1,0.5,3,0,1,20.1,2.5,0
2,12/1/2023 0:59,12/1/2023 1:08,5,2.14,1,N,164,141,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,12/1/2023 1:35,12/1/2023 1:37,5,0.58,1,N,162,237,1,5.1,1,0.5,3.03,0,1,13.13,2.5,0
2,12/1/2023 1:14,12/1/2023 1:18,1,0.5,1,N,107,79,1,5.8,1,0.5,1.5,0,1,12.3,2.5,0
1,12/1/2023 1:32,12/1/2023 1:45,1,2.9,1,N,114,230,1,16.3,3.5,0.5,4.25,0,1,25.55,2.5,0
1,12/1/2023 1:54,12/1/2023 2:03,1,1.6,1,N,163,164,2,10.7,3.5,0.5,0,0,1,15.7,2.5,0
1,12/1/2023 1:45,12/1/2023 1:50,1,0.6,1,N,113,148,1,6.5,3.5,0.5,0.5,0,1,12,2.5,0
1,12/1/2023 1:51,12/1/2023 1:57,2,0.9,1,N,148,231,1,7.9,3.5,0.5,1,0,1,13.9,2.5,0
2,12/1/2023 1:09,12/1/2023 1:29,1,3.86,1,N,114,50,1,21.9,1,0.5,3,0,1,29.9,2.5,0
1,12/1/2023 1:05,12/1/2023 1:16,1,3.5,1,N,162,264,1,17,3.5,0.5,1,0,1,23,2.5,0
2,12/1/2023 1:17,12/1/2023 1:26,1,2.59,1,N,25,61,1,13.5,1,0.5,4,0,1,20,0,0
2,12/1/2023 1:06,12/1/2023 1:13,2,1.13,1,N,142,48,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:17,12/1/2023 1:28,1,1.84,1,N,158,144,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,12/1/2023 1:07,12/1/2023 1:22,5,3.35,1,N,113,48,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,12/1/2023 1:27,12/1/2023 1:32,5,0.83,1,N,48,143,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:04,12/1/2023 1:12,1,1.25,1,N,79,249,1,9.3,1,0.5,1,0,1,15.3,2.5,0
2,12/1/2023 1:02,12/1/2023 1:26,6,9.09,1,N,170,95,1,38.7,1,0.5,2,6.94,1,52.64,2.5,0
2,12/1/2023 1:10,12/1/2023 1:15,1,0.63,1,N,162,237,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:39,12/1/2023 1:47,1,2.45,1,N,79,162,1,12.1,1,0.5,1,0,1,18.1,2.5,0
1,12/1/2023 1:06,12/1/2023 1:28,1,4.5,1,N,229,260,1,26.1,3.5,0.5,6.2,0,1,37.3,2.5,0
2,12/1/2023 1:04,12/1/2023 1:10,2,0.62,1,N,263,237,1,7.2,1,0.5,3.05,0,1,15.25,2.5,0
2,12/1/2023 1:27,12/1/2023 1:34,1,1.39,1,N,48,90,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
1,12/1/2023 1:15,12/1/2023 1:40,1,7.4,1,N,229,255,1,31.7,3.5,0.5,7.3,0,1,44,2.5,0
2,12/1/2023 1:38,12/1/2023 1:45,1,2.35,1,N,211,164,1,11.4,1,0.5,1.58,0,1,17.98,2.5,0
1,12/1/2023 1:33,12/1/2023 1:40,2,1.1,1,N,230,164,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
2,12/1/2023 1:44,12/1/2023 1:44,1,0,5,N,265,265,1,150,0,0,30.2,0,1,181.2,0,0
2,12/1/2023 1:01,12/1/2023 1:10,1,2.68,1,N,79,230,1,12.8,1,0.5,5.34,0,1,23.14,2.5,0
2,12/1/2023 1:19,12/1/2023 1:25,1,1.33,1,N,48,170,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,12/1/2023 1:26,12/1/2023 1:36,1,2.77,1,N,170,236,1,13.5,1,0.5,5,0,1,23.5,2.5,0
1,12/1/2023 1:08,12/1/2023 1:10,1,0.6,1,N,79,107,1,5.1,3.5,0.5,2,0,1,12.1,2.5,0
2,12/1/2023 1:34,12/1/2023 1:37,1,0.55,1,N,230,48,1,5.1,1,0.5,3,0,1,13.1,2.5,0
2,12/1/2023 1:47,12/1/2023 2:01,1,1.46,1,N,48,230,2,13.5,1,0.5,0,0,1,18.5,2.5,0
1,12/1/2023 1:13,12/1/2023 1:37,1,3.7,1,N,249,233,1,20.5,3.5,0.5,5.1,0,1,30.6,2.5,0
2,12/1/2023 1:37,12/1/2023 1:40,1,0.74,1,N,137,164,1,5.8,1,0.5,0,0,1,10.8,2.5,0
2,12/1/2023 1:44,12/1/2023 1:54,1,3.07,1,N,186,261,2,14.2,1,0.5,0,0,1,19.2,2.5,0
2,12/1/2023 1:57,12/1/2023 2:23,1,13.01,1,N,231,95,2,52.7,1,0.5,0,0,1,57.7,2.5,0
2,12/1/2023 1:37,12/1/2023 1:44,2,2.68,1,N,170,79,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:10,12/1/2023 1:18,1,2.91,1,N,209,232,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:35,12/1/2023 1:50,1,6.53,1,N,179,171,2,27.5,1,0.5,0,0,1,30,0,0
2,12/1/2023 1:33,12/1/2023 1:43,1,2.28,1,N,137,144,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:15,12/1/2023 1:23,1,1.57,1,N,161,164,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:01,12/1/2023 1:13,1,3.73,1,N,148,141,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,12/1/2023 1:25,12/1/2023 1:44,1,3.42,1,N,107,262,2,17,1,0.5,0,0,1,22,2.5,0
1,12/1/2023 1:21,12/1/2023 1:34,1,2,1,N,164,148,1,11.4,3.5,0.5,1,0,1,17.4,2.5,0
2,12/1/2023 1:34,12/1/2023 1:45,1,3.93,1,N,79,262,1,17.7,1,0.5,1,0,1,23.7,2.5,0
2,12/1/2023 1:47,12/1/2023 1:59,1,2.25,1,N,262,239,1,14.2,1,0.5,2.88,0,1,22.08,2.5,0
2,12/1/2023 1:13,12/1/2023 1:20,1,1.45,1,N,114,79,1,9.3,1,0.5,1,0,1,15.3,2.5,0
2,12/1/2023 1:32,12/1/2023 1:38,1,0.92,1,N,114,158,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:01,12/1/2023 1:42,1,8.39,5,N,249,265,1,55,0,0,0,12.75,1,68.75,0,0
2,12/1/2023 1:20,12/1/2023 1:22,2,0.64,1,N,229,141,1,5.1,1,0.5,2.02,0,1,12.12,2.5,0
2,12/1/2023 1:09,12/1/2023 1:28,2,2.91,1,N,158,137,1,19.1,1,0.5,4.82,0,1,28.92,2.5,0
2,12/1/2023 1:33,12/1/2023 1:54,2,6.07,1,N,142,42,1,28.2,1,0.5,6.64,0,1,39.84,2.5,0
2,12/1/2023 1:10,12/1/2023 1:36,1,7.77,1,N,246,52,1,34.5,1,0.5,9.88,0,1,49.38,2.5,0
1,12/1/2023 1:29,12/1/2023 1:41,1,1.3,1,N,45,79,1,11.4,3.5,0.5,3.25,0,1,19.65,2.5,0
2,12/1/2023 1:05,12/1/2023 1:09,1,0.88,1,N,170,162,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:11,12/1/2023 1:15,1,1.45,1,N,162,234,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:28,12/1/2023 1:36,1,2.08,1,N,170,79,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,12/1/2023 1:25,12/1/2023 1:43,1,5.29,1,N,68,41,1,23.3,1,0.5,3,0,1,31.3,2.5,0
2,12/1/2023 1:55,12/1/2023 2:06,1,3.32,1,N,239,158,1,16.3,1,0.5,4.26,0,1,25.56,2.5,0
1,12/1/2023 1:28,12/1/2023 1:36,1,1.7,1,N,141,75,2,10,3.5,0.5,0,0,1,15,2.5,0
1,12/1/2023 1:22,12/1/2023 1:30,1,1.8,1,N,164,142,1,11.4,3.5,0.5,3.25,0,1,19.65,2.5,0
2,12/1/2023 1:39,12/1/2023 1:43,1,0.54,1,N,162,230,2,5.8,1,0.5,0,0,1,10.8,2.5,0
2,12/1/2023 1:09,12/1/2023 1:12,3,0.57,1,N,237,236,1,5.8,1,0.5,0.54,0,1,11.34,2.5,0
